ID,Scale,High.Level.Cat,Specific.Skill,Rank.Now,Rank.Future,TeamFolder,Team,Group.Class,Rank.Now.Num,Rank.Future.Num,Gap,Gap2,CreditSkill,DebitSkill,Year
53,Scale H,Management,Coaching and Mentoring,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Management,Leadership,Basic (1),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,1,1,0,0,FALSE,FALSE,2018
53,Scale H,Management,Line/people management,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Management,Performance Evaluation,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Management,Self-management,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Management,"Project Management (scoping, task setting, development follow-up, budget)",Basic (1),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,1,1,0,0,FALSE,FALSE,2018
53,Scale H,Management,Business planning,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Management,Strategy,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Management,"Structured thinking (e.g. business process opt, taxonomy)",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Management,Conflict resolution,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Data Collection,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Data Ownership & Stewardship,Basic (1),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,1,1,0,0,FALSE,FALSE,2018
53,Scale H,Data management,"Data Preparation (e.g. Virtual, Imputation, Anonimization)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,"Data Preparation (e.g. Manipulation, Aggregation)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Data Quality (Plausie),Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Data Analysis: Exploration,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Data Analysis: Modelling,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Data Publishing/Sharing,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Data Ownership & Stewardship (advisory),Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Metadata Management (advisory/operational),Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Master Data Management,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Data Quality Management (advisory),Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Data Governance (advisory),Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Data management,Data risk (reviewing and acessing data risks),Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Subject matter experts,Prudential regulation: Banking,Basic (1),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,1,0,1,1,TRUE,FALSE,2018
53,Scale H,Subject matter experts,Prudential regulation: Insurance,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Subject matter experts,National accounts,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Subject matter experts,"Banking - stats (e.g. money and credit, rates)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Subject matter experts,PRA supervisory process: banking,Basic (1),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,1,0,1,1,TRUE,FALSE,2018
53,Scale H,Subject matter experts,Monetary policy,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Subject matter experts,Financial Stability,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Subject matter experts,Insurance,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Subject matter experts,Financial Risk Management,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Technical specialists,Statistical methods,Basic (1),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,1,0,1,1,TRUE,FALSE,2018
53,Scale H,Technical specialists,Data science,Good (2),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,1,1,1,TRUE,FALSE,2018
53,Scale H,Technical specialists,Economics,Good (2),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,0,2,4,TRUE,FALSE,2018
53,Scale H,Technical specialists,Mathematics,Basic (1),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,1,1,0,0,FALSE,FALSE,2018
53,Scale H,Technical specialists,Accountancy,Basic (1),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,1,1,0,0,FALSE,FALSE,2018
53,Scale H,Technical specialists,"Bank policy  (e.g. data policies, disclosures)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
53,Scale H,Technical specialists,"Data Management (DCAM,DAMA)",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
53,Scale H,Technical specialists,Data Engineering,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_1.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,BEEDS,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,BSM,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,MIDAS,Expert (4),Expert (4),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,4,4,0,0,FALSE,FALSE,2018
54,Scale H,Systems,TARSAMM,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,Aperture,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,TRAFFIC,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,Hub,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,MarkitEDM,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,DKAN (data inventory system),Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,TARDIS / INTACT,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,MOSR / EDM,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,GABRIEL,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,RWM,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Systems,OSCA,Basic (1),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,1,0,1,1,TRUE,FALSE,2018
54,Scale H,Analytical tools,Excel,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2018
54,Scale H,Analytical tools,"Programming tools for analysis (R, Python, Matlab)",Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2018
54,Scale H,Analytical tools,"Visualisation tools (Excel, tableau, power BI, SSRS)",Basic (1),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,1,3,-2,4,FALSE,TRUE,2018
54,Scale H,Analytical tools,"Programming tools for product development (R, Python, Matlab, Shiny)",Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2018
54,Scale H,Analytical tools,"Database query tools (SQL type tools , NoSQL, MDx, SSAS)",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Analytical tools,"Econometric tools (Eviews, Stata, X13, etc)",Basic (1),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,1,0,1,1,TRUE,FALSE,2018
54,Scale H,Analytical tools,"Bank collaboration tools: Sharepoint, Collaborate, My Service",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Analytical tools,VBA,Basic (1),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,1,0,1,1,TRUE,FALSE,2018
54,Scale H,Analytical tools,STAR tools,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Analytical tools,Programming tools for big data (e.g. Spark),Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Analytical tools,Version control (git),Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Analytical tools,"Programming notebooks (Jupyter notebooks, R markdown)",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Analytical tools,"Workflow-based tools ( KNIME, Alteryx)",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Analytical tools,Web development,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Analytical tools,"Office tools: 
Powerpoint
Access
Word",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
54,Scale H,Analytical tools,Team workflow management tools,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Soft,Presentations/public  speaking,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
54,Scale H,Soft,Customer service,Basic (1),Basic (1),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,1,1,0,0,FALSE,FALSE,2018
54,Scale H,Soft,"Communication (written, reviewing and editing)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
54,Scale H,Soft,Stakeholder management/negotiation,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Soft,Planning & Organisation,High (3),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,3,3,0,0,FALSE,FALSE,2018
54,Scale H,Soft,Training,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2018
54,Scale H,Soft,Event management,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Management,Coaching and Mentoring,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2018
54,Scale H,Management,Leadership,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Management,Line/people management,Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2018
54,Scale H,Management,Performance Evaluation,Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
54,Scale H,Management,Self-management,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Management,"Project Management (scoping, task setting, development follow-up, budget)",Good (2),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,3,-1,1,FALSE,TRUE,2018
54,Scale H,Management,Business planning,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Management,Strategy,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Management,"Structured thinking (e.g. business process opt, taxonomy)",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Management,Conflict resolution,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Data management,Data Collection,Basic (1),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,1,0,1,1,TRUE,FALSE,2018
54,Scale H,Data management,Data Ownership & Stewardship,High (3),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,3,2,1,1,TRUE,FALSE,2018
54,Scale H,Data management,"Data Preparation (e.g. Virtual, Imputation, Anonimization)",Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Data management,"Data Preparation (e.g. Manipulation, Aggregation)",Good (2),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,2,2,0,0,FALSE,FALSE,2018
54,Scale H,Data management,Data Quality (Plausie),High (3),Good (2),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,3,2,1,1,TRUE,FALSE,2018
54,Scale H,Data management,Data Analysis: Exploration,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Data management,Data Analysis: Modelling,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Data management,Data Publishing/Sharing,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Data management,Data Ownership & Stewardship (advisory),Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Data management,Metadata Management (advisory/operational),Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Data management,Master Data Management,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Data management,Data Quality Management (advisory),Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Data management,Data Governance (advisory),Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Data management,Data risk (reviewing and acessing data risks),Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Subject matter experts,Prudential regulation: Banking,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Subject matter experts,Prudential regulation: Insurance,Not applicable (0),Not applicable (0),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,0,0,0,0,FALSE,FALSE,2018
54,Scale H,Subject matter experts,National accounts,Basic (1),High (3),N:/DATA/Cross Divisional Work/SkillsMatrix//FSG/FSG_H_2.xlsx,FSG,Datasets Subject Matter Expertise,1,3,-2,4,FALSE,TRUE,2018
